,video_id,video_url,trending_position,trending_date,trending_datetime
8,TK_wVlYAa-8,https://youtu.be/TK_wVlYAa-8,9,2023-01-07,2023-01-07 20:25:25
9,2BChrJGrEKk,https://youtu.be/2BChrJGrEKk,10,2023-01-07,2023-01-07 20:25:25
10,X1UQb4brmUs,https://youtu.be/X1UQb4brmUs,11,2023-01-07,2023-01-07 20:25:25
11,ZvC_hNT-LgU,https://youtu.be/ZvC_hNT-LgU,12,2023-01-07,2023-01-07 20:25:25
12,EwYEg2_G3hw,https://youtu.be/EwYEg2_G3hw,13,2023-01-07,2023-01-07 20:25:25
13,6aCm7-G1v7I,https://youtu.be/6aCm7-G1v7I,14,2023-01-07,2023-01-07 20:25:25
14,O2VuLChg6Nw,https://youtu.be/O2VuLChg6Nw,15,2023-01-07,2023-01-07 20:25:25
15,NigrQ9UcJy4,https://youtu.be/NigrQ9UcJy4,16,2023-01-07,2023-01-07 20:25:25
16,MRrvfInQ6EA,https://youtu.be/MRrvfInQ6EA,17,2023-01-07,2023-01-07 20:25:25
17,uhPPttviktc,https://youtu.be/uhPPttviktc,18,2023-01-07,2023-01-07 20:25:25
18,Dp9XYnoEAMA,https://youtu.be/Dp9XYnoEAMA,19,2023-01-07,2023-01-07 20:25:25
19,ilksTfRzugQ,https://youtu.be/ilksTfRzugQ,20,2023-01-07,2023-01-07 20:25:25
20,ElgKinpsqYI,https://youtu.be/ElgKinpsqYI,21,2023-01-07,2023-01-07 20:25:25
21,kn8NJs4tcbI,https://youtu.be/kn8NJs4tcbI,22,2023-01-07,2023-01-07 20:25:25
22,kIW_uRe4FE4,https://youtu.be/kIW_uRe4FE4,23,2023-01-07,2023-01-07 20:25:25
23,KyFmEJYZ-tU,https://youtu.be/KyFmEJYZ-tU,24,2023-01-07,2023-01-07 20:25:25
24,hbmC4XTHjM4,https://youtu.be/hbmC4XTHjM4,25,2023-01-07,2023-01-07 20:25:25
25,HB-6XZyo6XM,https://youtu.be/HB-6XZyo6XM,26,2023-01-07,2023-01-07 20:25:25
26,FiEuMkRNQ7A,https://youtu.be/FiEuMkRNQ7A,27,2023-01-07,2023-01-07 20:25:25
27,kEnh_5z4I7w,https://youtu.be/kEnh_5z4I7w,28,2023-01-07,2023-01-07 20:25:25
28,QbQk_7sFec4,https://youtu.be/QbQk_7sFec4,29,2023-01-07,2023-01-07 20:25:25
29,88kd9tVwkH8,https://youtu.be/88kd9tVwkH8,30,2023-01-07,2023-01-07 20:25:25
30,6LmO6rmDW08,https://youtu.be/6LmO6rmDW08,31,2023-01-07,2023-01-07 20:25:25
31,aEnLP0hif-0,https://youtu.be/aEnLP0hif-0,32,2023-01-07,2023-01-07 20:25:25
32,1fJ3Yc6ELvg,https://youtu.be/1fJ3Yc6ELvg,33,2023-01-07,2023-01-07 20:25:25
33,wJNbtYdr-Hg,https://youtu.be/wJNbtYdr-Hg,34,2023-01-07,2023-01-07 20:25:25
34,P-0rqWSknE0,https://youtu.be/P-0rqWSknE0,35,2023-01-07,2023-01-07 20:25:25
35,_uS8QRe2qfE,https://youtu.be/_uS8QRe2qfE,36,2023-01-07,2023-01-07 20:25:25
36,rukdRCULhZg,https://youtu.be/rukdRCULhZg,37,2023-01-07,2023-01-07 20:25:25
37,pGFYMPV4F7Y,https://youtu.be/pGFYMPV4F7Y,38,2023-01-07,2023-01-07 20:25:25
38,XfuMEmcz3k0,https://youtu.be/XfuMEmcz3k0,39,2023-01-07,2023-01-07 20:25:25
39,2F1BTSxDbqE,https://youtu.be/2F1BTSxDbqE,40,2023-01-07,2023-01-07 20:25:25
40,1Qj9qOPtld8,https://youtu.be/1Qj9qOPtld8,41,2023-01-07,2023-01-07 20:25:25
41,hWtofbHt97Q,https://youtu.be/hWtofbHt97Q,42,2023-01-07,2023-01-07 20:25:25
42,2bduqeTmJHI,https://youtu.be/2bduqeTmJHI,43,2023-01-07,2023-01-07 20:25:25
43,fKRJefJ6a6g,https://youtu.be/fKRJefJ6a6g,44,2023-01-07,2023-01-07 20:25:25
44,R3kAJZ6mE2M,https://youtu.be/R3kAJZ6mE2M,45,2023-01-07,2023-01-07 20:25:25
45,GpJuBZ14WMc,https://youtu.be/GpJuBZ14WMc,46,2023-01-07,2023-01-07 20:25:25
46,nG-rNHgFxhs,https://youtu.be/nG-rNHgFxhs,47,2023-01-07,2023-01-07 20:25:25
47,JP8KxyER6zs,https://youtu.be/JP8KxyER6zs,48,2023-01-07,2023-01-07 20:25:25
48,12CM4IN0eVY,https://youtu.be/12CM4IN0eVY,49,2023-01-07,2023-01-07 20:25:25
49,uvUmVAvnemM,https://youtu.be/uvUmVAvnemM,50,2023-01-07,2023-01-07 20:25:25
50,2FcDNi1HkfI,https://youtu.be/2FcDNi1HkfI,51,2023-01-07,2023-01-07 20:25:25
51,AcL6bRdbO-4,https://youtu.be/AcL6bRdbO-4,52,2023-01-07,2023-01-07 20:25:25
52,RvYkeTmM1gc,https://youtu.be/RvYkeTmM1gc,53,2023-01-07,2023-01-07 20:25:25
53,knyDVKBS0gM,https://youtu.be/knyDVKBS0gM,54,2023-01-07,2023-01-07 20:25:25
54,66hWntvp0_4,https://youtu.be/66hWntvp0_4,57,2023-01-07,2023-01-07 20:25:25
55,7IKab3HcfFk,https://youtu.be/7IKab3HcfFk,62,2023-01-07,2023-01-07 20:25:25
56,AwGsSvOwqd8,https://youtu.be/AwGsSvOwqd8,64,2023-01-07,2023-01-07 20:25:25
57,w6eqbCLinB4,https://youtu.be/w6eqbCLinB4,65,2023-01-07,2023-01-07 20:25:25
58,SEdAFDl_2g4,https://youtu.be/SEdAFDl_2g4,66,2023-01-07,2023-01-07 20:25:25
59,sZPmrnAiPd8,https://youtu.be/sZPmrnAiPd8,67,2023-01-07,2023-01-07 20:25:25
60,nNh26gSbSB8,https://youtu.be/nNh26gSbSB8,68,2023-01-07,2023-01-07 20:25:25
61,AzXSBDtd2RE,https://youtu.be/AzXSBDtd2RE,71,2023-01-07,2023-01-07 20:25:25
62,EYB7NOSY-hI,https://youtu.be/EYB7NOSY-hI,72,2023-01-07,2023-01-07 20:25:25
63,4jVazlBDJtg,https://youtu.be/4jVazlBDJtg,74,2023-01-07,2023-01-07 20:25:25
64,CAPfNrxklig,https://youtu.be/CAPfNrxklig,75,2023-01-07,2023-01-07 20:25:25
65,qJ3I03PuWxs,https://youtu.be/qJ3I03PuWxs,77,2023-01-07,2023-01-07 20:25:25
66,S1ABZywPONY,https://youtu.be/S1ABZywPONY,78,2023-01-07,2023-01-07 20:25:25
67,n_DtpY9wbGg,https://youtu.be/n_DtpY9wbGg,80,2023-01-07,2023-01-07 20:25:25
68,aUcijnAksAI,https://youtu.be/aUcijnAksAI,82,2023-01-07,2023-01-07 20:25:25
69,EOWP5Y7eErE,https://youtu.be/EOWP5Y7eErE,83,2023-01-07,2023-01-07 20:25:25
70,YxkIq8kdjQU,https://youtu.be/YxkIq8kdjQU,84,2023-01-07,2023-01-07 20:25:25
71,EDjJ-tMLXSI,https://youtu.be/EDjJ-tMLXSI,85,2023-01-07,2023-01-07 20:25:25
72,2OhPw-aib6E,https://youtu.be/2OhPw-aib6E,86,2023-01-07,2023-01-07 20:25:25
73,ExxkvCSHKdc,https://youtu.be/ExxkvCSHKdc,87,2023-01-07,2023-01-07 20:25:25
74,skO_bVXMWzU,https://youtu.be/skO_bVXMWzU,89,2023-01-07,2023-01-07 20:25:25
75,5Z5xKSDQy5w,https://youtu.be/5Z5xKSDQy5w,90,2023-01-07,2023-01-07 20:25:25
76,dlkG7LQJjY0,https://youtu.be/dlkG7LQJjY0,91,2023-01-07,2023-01-07 20:25:25
77,_ZAgIHmHLdc,https://youtu.be/_ZAgIHmHLdc,92,2023-01-07,2023-01-07 20:25:25
78,p35FvoNb1gc,https://youtu.be/p35FvoNb1gc,93,2023-01-07,2023-01-07 20:25:25
79,EwAcsFa88aY,https://youtu.be/EwAcsFa88aY,94,2023-01-07,2023-01-07 20:25:25
80,3tApQl8ZTYU,https://youtu.be/3tApQl8ZTYU,95,2023-01-07,2023-01-07 20:25:25
81,7z25ZZ3DHds,https://youtu.be/7z25ZZ3DHds,96,2023-01-07,2023-01-07 20:25:25
82,FtzRP0fycII,https://youtu.be/FtzRP0fycII,97,2023-01-07,2023-01-07 20:25:25
83,KQqMUjMlKGo,https://youtu.be/KQqMUjMlKGo,98,2023-01-07,2023-01-07 20:25:25
84,j27vC2ByxBE,https://youtu.be/j27vC2ByxBE,99,2023-01-07,2023-01-07 20:25:25
0,fFrwFXqqTZ0,https://youtu.be/fFrwFXqqTZ0,1,2023-01-08,2023-01-08 20:56:43
1,xwyW3UyaqaM,https://youtu.be/xwyW3UyaqaM,2,2023-01-08,2023-01-08 20:56:43
2,KSQWkAmnTWo,https://youtu.be/KSQWkAmnTWo,3,2023-01-08,2023-01-08 20:56:43
3,nTOJpJcPOeM,https://youtu.be/nTOJpJcPOeM,4,2023-01-08,2023-01-08 20:56:43
4,DFP5LE7vVsQ,https://youtu.be/DFP5LE7vVsQ,5,2023-01-08,2023-01-08 20:56:43
5,nHAAMOlOuwM,https://youtu.be/nHAAMOlOuwM,6,2023-01-08,2023-01-08 20:56:43
6,LSb3UazG2Ek,https://youtu.be/LSb3UazG2Ek,7,2023-01-08,2023-01-08 20:56:43
7,R1yMHv5Rchc,https://youtu.be/R1yMHv5Rchc,8,2023-01-08,2023-01-08 20:56:43
8,qmixOlT_vA8,https://youtu.be/qmixOlT_vA8,9,2023-01-08,2023-01-08 20:56:43
9,1XqIWr_WqM4,https://youtu.be/1XqIWr_WqM4,10,2023-01-08,2023-01-08 20:56:43
10,kHg1Mg151Nk,https://youtu.be/kHg1Mg151Nk,11,2023-01-08,2023-01-08 20:56:43
11,ylKUA-RfDm0,https://youtu.be/ylKUA-RfDm0,12,2023-01-08,2023-01-08 20:56:43
12,cs0fW2Or0R0,https://youtu.be/cs0fW2Or0R0,13,2023-01-08,2023-01-08 20:56:43
13,Hiq2s5p84Eg,https://youtu.be/Hiq2s5p84Eg,14,2023-01-08,2023-01-08 20:56:43
14,j_MuZmJNirw,https://youtu.be/j_MuZmJNirw,15,2023-01-08,2023-01-08 20:56:43
15,10F9lovnyW0,https://youtu.be/10F9lovnyW0,16,2023-01-08,2023-01-08 20:56:43
16,PloGsi0PnPw,https://youtu.be/PloGsi0PnPw,17,2023-01-08,2023-01-08 20:56:43
17,PyyHzsW7MzA,https://youtu.be/PyyHzsW7MzA,18,2023-01-08,2023-01-08 20:56:43
18,frUKatfcp7Y,https://youtu.be/frUKatfcp7Y,19,2023-01-08,2023-01-08 20:56:43
19,15dmXbzUcjI,https://youtu.be/15dmXbzUcjI,20,2023-01-08,2023-01-08 20:56:43
20,FCD83cHdZ_E,https://youtu.be/FCD83cHdZ_E,21,2023-01-08,2023-01-08 20:56:43
21,o6rq1aOaPN8,https://youtu.be/o6rq1aOaPN8,22,2023-01-08,2023-01-08 20:56:43
22,JvLVMVTT2OA,https://youtu.be/JvLVMVTT2OA,23,2023-01-08,2023-01-08 20:56:43
23,jlYeNheDDfM,https://youtu.be/jlYeNheDDfM,24,2023-01-08,2023-01-08 20:56:43
24,rGDo8SPidB8,https://youtu.be/rGDo8SPidB8,25,2023-01-08,2023-01-08 20:56:43
25,PzngfNrQXpk,https://youtu.be/PzngfNrQXpk,26,2023-01-08,2023-01-08 20:56:43
26,90iydI_4DoY,https://youtu.be/90iydI_4DoY,27,2023-01-08,2023-01-08 20:56:43
27,JUdlh_f87-o,https://youtu.be/JUdlh_f87-o,28,2023-01-08,2023-01-08 20:56:43
28,H0gYgu2sin0,https://youtu.be/H0gYgu2sin0,29,2023-01-08,2023-01-08 20:56:43
29,GcJtQQgNAQ8,https://youtu.be/GcJtQQgNAQ8,30,2023-01-08,2023-01-08 20:56:43
30,EwYEg2_G3hw,https://youtu.be/EwYEg2_G3hw,31,2023-01-08,2023-01-08 20:56:43
31,hSc_ZPgyTGw,https://youtu.be/hSc_ZPgyTGw,32,2023-01-08,2023-01-08 20:56:43
32,TjJZNdLSexU,https://youtu.be/TjJZNdLSexU,33,2023-01-08,2023-01-08 20:56:43
33,DOf4fVchORc,https://youtu.be/DOf4fVchORc,34,2023-01-08,2023-01-08 20:56:43
34,O2VuLChg6Nw,https://youtu.be/O2VuLChg6Nw,35,2023-01-08,2023-01-08 20:56:43
35,2BChrJGrEKk,https://youtu.be/2BChrJGrEKk,36,2023-01-08,2023-01-08 20:56:43
36,6aCm7-G1v7I,https://youtu.be/6aCm7-G1v7I,37,2023-01-08,2023-01-08 20:56:43
37,TK_wVlYAa-8,https://youtu.be/TK_wVlYAa-8,38,2023-01-08,2023-01-08 20:56:43
38,X1UQb4brmUs,https://youtu.be/X1UQb4brmUs,39,2023-01-08,2023-01-08 20:56:43
39,NigrQ9UcJy4,https://youtu.be/NigrQ9UcJy4,40,2023-01-08,2023-01-08 20:56:43
40,MRrvfInQ6EA,https://youtu.be/MRrvfInQ6EA,41,2023-01-08,2023-01-08 20:56:43
41,ElgKinpsqYI,https://youtu.be/ElgKinpsqYI,42,2023-01-08,2023-01-08 20:56:43
42,ZvC_hNT-LgU,https://youtu.be/ZvC_hNT-LgU,43,2023-01-08,2023-01-08 20:56:43
43,ilksTfRzugQ,https://youtu.be/ilksTfRzugQ,44,2023-01-08,2023-01-08 20:56:43
44,uhPPttviktc,https://youtu.be/uhPPttviktc,45,2023-01-08,2023-01-08 20:56:43
45,hbmC4XTHjM4,https://youtu.be/hbmC4XTHjM4,46,2023-01-08,2023-01-08 20:56:43
46,kn8NJs4tcbI,https://youtu.be/kn8NJs4tcbI,47,2023-01-08,2023-01-08 20:56:43
47,kIW_uRe4FE4,https://youtu.be/kIW_uRe4FE4,48,2023-01-08,2023-01-08 20:56:43
48,Dp9XYnoEAMA,https://youtu.be/Dp9XYnoEAMA,49,2023-01-08,2023-01-08 20:56:43
49,HB-6XZyo6XM,https://youtu.be/HB-6XZyo6XM,50,2023-01-08,2023-01-08 20:56:43
50,2FcDNi1HkfI,https://youtu.be/2FcDNi1HkfI,51,2023-01-08,2023-01-08 20:56:43
51,AcL6bRdbO-4,https://youtu.be/AcL6bRdbO-4,52,2023-01-08,2023-01-08 20:56:43
52,RvYkeTmM1gc,https://youtu.be/RvYkeTmM1gc,53,2023-01-08,2023-01-08 20:56:43
53,knyDVKBS0gM,https://youtu.be/knyDVKBS0gM,57,2023-01-08,2023-01-08 20:56:43
54,2F1BTSxDbqE,https://youtu.be/2F1BTSxDbqE,58,2023-01-08,2023-01-08 20:56:43
55,66hWntvp0_4,https://youtu.be/66hWntvp0_4,60,2023-01-08,2023-01-08 20:56:43
56,_uS8QRe2qfE,https://youtu.be/_uS8QRe2qfE,62,2023-01-08,2023-01-08 20:56:43
57,AwGsSvOwqd8,https://youtu.be/AwGsSvOwqd8,66,2023-01-08,2023-01-08 20:56:43
58,7IKab3HcfFk,https://youtu.be/7IKab3HcfFk,68,2023-01-08,2023-01-08 20:56:43
59,SEdAFDl_2g4,https://youtu.be/SEdAFDl_2g4,69,2023-01-08,2023-01-08 20:56:43
60,w6eqbCLinB4,https://youtu.be/w6eqbCLinB4,70,2023-01-08,2023-01-08 20:56:43
61,KyFmEJYZ-tU,https://youtu.be/KyFmEJYZ-tU,71,2023-01-08,2023-01-08 20:56:43
62,4jVazlBDJtg,https://youtu.be/4jVazlBDJtg,72,2023-01-08,2023-01-08 20:56:43
63,sZPmrnAiPd8,https://youtu.be/sZPmrnAiPd8,73,2023-01-08,2023-01-08 20:56:43
64,EYB7NOSY-hI,https://youtu.be/EYB7NOSY-hI,75,2023-01-08,2023-01-08 20:56:43
65,AzXSBDtd2RE,https://youtu.be/AzXSBDtd2RE,76,2023-01-08,2023-01-08 20:56:43
66,aEnLP0hif-0,https://youtu.be/aEnLP0hif-0,77,2023-01-08,2023-01-08 20:56:43
67,nNh26gSbSB8,https://youtu.be/nNh26gSbSB8,78,2023-01-08,2023-01-08 20:56:43
68,2bduqeTmJHI,https://youtu.be/2bduqeTmJHI,79,2023-01-08,2023-01-08 20:56:43
69,kEnh_5z4I7w,https://youtu.be/kEnh_5z4I7w,80,2023-01-08,2023-01-08 20:56:43
70,6LmO6rmDW08,https://youtu.be/6LmO6rmDW08,81,2023-01-08,2023-01-08 20:56:43
71,CAPfNrxklig,https://youtu.be/CAPfNrxklig,83,2023-01-08,2023-01-08 20:56:43
72,qJ3I03PuWxs,https://youtu.be/qJ3I03PuWxs,84,2023-01-08,2023-01-08 20:56:43
73,n_DtpY9wbGg,https://youtu.be/n_DtpY9wbGg,86,2023-01-08,2023-01-08 20:56:43
74,ExxkvCSHKdc,https://youtu.be/ExxkvCSHKdc,87,2023-01-08,2023-01-08 20:56:43
75,EDjJ-tMLXSI,https://youtu.be/EDjJ-tMLXSI,88,2023-01-08,2023-01-08 20:56:43
76,EOWP5Y7eErE,https://youtu.be/EOWP5Y7eErE,90,2023-01-08,2023-01-08 20:56:43
77,1fJ3Yc6ELvg,https://youtu.be/1fJ3Yc6ELvg,91,2023-01-08,2023-01-08 20:56:43
78,YxkIq8kdjQU,https://youtu.be/YxkIq8kdjQU,92,2023-01-08,2023-01-08 20:56:43
79,2OhPw-aib6E,https://youtu.be/2OhPw-aib6E,93,2023-01-08,2023-01-08 20:56:43
80,aUcijnAksAI,https://youtu.be/aUcijnAksAI,94,2023-01-08,2023-01-08 20:56:43
81,7z25ZZ3DHds,https://youtu.be/7z25ZZ3DHds,95,2023-01-08,2023-01-08 20:56:43
82,5Z5xKSDQy5w,https://youtu.be/5Z5xKSDQy5w,97,2023-01-08,2023-01-08 20:56:43
0,_CH6ro6Yj94,https://youtu.be/_CH6ro6Yj94,1,2023-01-09,2023-01-09 21:01:46
1,pazMaov2uNQ,https://youtu.be/pazMaov2uNQ,2,2023-01-09,2023-01-09 21:01:46
2,pjs7fk2k6zM,https://youtu.be/pjs7fk2k6zM,3,2023-01-09,2023-01-09 21:01:46
3,Z2c8XS7ku34,https://youtu.be/Z2c8XS7ku34,4,2023-01-09,2023-01-09 21:01:46
4,xQBCaRwgqIQ,https://youtu.be/xQBCaRwgqIQ,5,2023-01-09,2023-01-09 21:01:46
5,fFrwFXqqTZ0,https://youtu.be/fFrwFXqqTZ0,6,2023-01-09,2023-01-09 21:01:46
6,uCvjo5OG7zs,https://youtu.be/uCvjo5OG7zs,7,2023-01-09,2023-01-09 21:01:46
7,Q457D4OWlEE,https://youtu.be/Q457D4OWlEE,8,2023-01-09,2023-01-09 21:01:46
8,csubk46La_M,https://youtu.be/csubk46La_M,9,2023-01-09,2023-01-09 21:01:46
9,KVVa4g8TEpA,https://youtu.be/KVVa4g8TEpA,10,2023-01-09,2023-01-09 21:01:46
10,EE8A-UoMUSI,https://youtu.be/EE8A-UoMUSI,11,2023-01-09,2023-01-09 21:01:46
11,xwyW3UyaqaM,https://youtu.be/xwyW3UyaqaM,12,2023-01-09,2023-01-09 21:01:46
12,cU6vkPaubds,https://youtu.be/cU6vkPaubds,13,2023-01-09,2023-01-09 21:01:46
13,xnh7DTdGEjY,https://youtu.be/xnh7DTdGEjY,14,2023-01-09,2023-01-09 21:01:46
14,21T-Sc-TXJY,https://youtu.be/21T-Sc-TXJY,15,2023-01-09,2023-01-09 21:01:46
15,ewgfQIY8HGM,https://youtu.be/ewgfQIY8HGM,16,2023-01-09,2023-01-09 21:01:46
16,2zXg8CbymYc,https://youtu.be/2zXg8CbymYc,17,2023-01-09,2023-01-09 21:01:46
17,wM_pN33qZNs,https://youtu.be/wM_pN33qZNs,18,2023-01-09,2023-01-09 21:01:46
18,ENhIhEU3nf8,https://youtu.be/ENhIhEU3nf8,19,2023-01-09,2023-01-09 21:01:46
19,jREMukIC0kg,https://youtu.be/jREMukIC0kg,20,2023-01-09,2023-01-09 21:01:46
20,9trNIRzbPMc,https://youtu.be/9trNIRzbPMc,21,2023-01-09,2023-01-09 21:01:46
21,ZiGWsRMYEso,https://youtu.be/ZiGWsRMYEso,22,2023-01-09,2023-01-09 21:01:46
22,HRDQ-pUknN4,https://youtu.be/HRDQ-pUknN4,23,2023-01-09,2023-01-09 21:01:46
23,mEOksp6iqso,https://youtu.be/mEOksp6iqso,24,2023-01-09,2023-01-09 21:01:46
24,mj1VmqqercE,https://youtu.be/mj1VmqqercE,25,2023-01-09,2023-01-09 21:01:46
25,-a_wDBYNZzk,https://youtu.be/-a_wDBYNZzk,26,2023-01-09,2023-01-09 21:01:46
26,KSQWkAmnTWo,https://youtu.be/KSQWkAmnTWo,27,2023-01-09,2023-01-09 21:01:46
27,_cxZ1iPrjuQ,https://youtu.be/_cxZ1iPrjuQ,28,2023-01-09,2023-01-09 21:01:46
28,nHAAMOlOuwM,https://youtu.be/nHAAMOlOuwM,29,2023-01-09,2023-01-09 21:01:46
29,kh6Pg79rD7I,https://youtu.be/kh6Pg79rD7I,30,2023-01-09,2023-01-09 21:01:46
30,DFP5LE7vVsQ,https://youtu.be/DFP5LE7vVsQ,31,2023-01-09,2023-01-09 21:01:46
31,gWTrJ9SWLUw,https://youtu.be/gWTrJ9SWLUw,32,2023-01-09,2023-01-09 21:01:46
32,PfQRA0PL-As,https://youtu.be/PfQRA0PL-As,33,2023-01-09,2023-01-09 21:01:46
33,0fpF8gcOaBI,https://youtu.be/0fpF8gcOaBI,34,2023-01-09,2023-01-09 21:01:46
34,iow5s9EmbRs,https://youtu.be/iow5s9EmbRs,35,2023-01-09,2023-01-09 21:01:46
35,Z3qxd9A7Hdk,https://youtu.be/Z3qxd9A7Hdk,36,2023-01-09,2023-01-09 21:01:46
36,LSb3UazG2Ek,https://youtu.be/LSb3UazG2Ek,37,2023-01-09,2023-01-09 21:01:46
37,DRsVDZvmaAE,https://youtu.be/DRsVDZvmaAE,38,2023-01-09,2023-01-09 21:01:46
38,aHxspVa1nOk,https://youtu.be/aHxspVa1nOk,39,2023-01-09,2023-01-09 21:01:46
39,gglsiPZeCnQ,https://youtu.be/gglsiPZeCnQ,40,2023-01-09,2023-01-09 21:01:46
40,PCxZJsrBW-Q,https://youtu.be/PCxZJsrBW-Q,41,2023-01-09,2023-01-09 21:01:46
41,Gaf3KadVRrA,https://youtu.be/Gaf3KadVRrA,42,2023-01-09,2023-01-09 21:01:46
42,1XqIWr_WqM4,https://youtu.be/1XqIWr_WqM4,43,2023-01-09,2023-01-09 21:01:46
43,ylKUA-RfDm0,https://youtu.be/ylKUA-RfDm0,44,2023-01-09,2023-01-09 21:01:46
44,cs0fW2Or0R0,https://youtu.be/cs0fW2Or0R0,45,2023-01-09,2023-01-09 21:01:46
45,R1yMHv5Rchc,https://youtu.be/R1yMHv5Rchc,46,2023-01-09,2023-01-09 21:01:46
46,qmixOlT_vA8,https://youtu.be/qmixOlT_vA8,47,2023-01-09,2023-01-09 21:01:46
47,kHg1Mg151Nk,https://youtu.be/kHg1Mg151Nk,48,2023-01-09,2023-01-09 21:01:46
48,j_MuZmJNirw,https://youtu.be/j_MuZmJNirw,49,2023-01-09,2023-01-09 21:01:46
49,nTOJpJcPOeM,https://youtu.be/nTOJpJcPOeM,50,2023-01-09,2023-01-09 21:01:46
50,2FcDNi1HkfI,https://youtu.be/2FcDNi1HkfI,51,2023-01-09,2023-01-09 21:01:46
51,AcL6bRdbO-4,https://youtu.be/AcL6bRdbO-4,52,2023-01-09,2023-01-09 21:01:46
52,hSc_ZPgyTGw,https://youtu.be/hSc_ZPgyTGw,53,2023-01-09,2023-01-09 21:01:46
53,RvYkeTmM1gc,https://youtu.be/RvYkeTmM1gc,56,2023-01-09,2023-01-09 21:01:46
54,2BChrJGrEKk,https://youtu.be/2BChrJGrEKk,57,2023-01-09,2023-01-09 21:01:46
55,knyDVKBS0gM,https://youtu.be/knyDVKBS0gM,59,2023-01-09,2023-01-09 21:01:46
56,_uS8QRe2qfE,https://youtu.be/_uS8QRe2qfE,62,2023-01-09,2023-01-09 21:01:46
57,66hWntvp0_4,https://youtu.be/66hWntvp0_4,63,2023-01-09,2023-01-09 21:01:46
58,X1UQb4brmUs,https://youtu.be/X1UQb4brmUs,65,2023-01-09,2023-01-09 21:01:46
59,NigrQ9UcJy4,https://youtu.be/NigrQ9UcJy4,67,2023-01-09,2023-01-09 21:01:46
60,2F1BTSxDbqE,https://youtu.be/2F1BTSxDbqE,68,2023-01-09,2023-01-09 21:01:46
61,TjJZNdLSexU,https://youtu.be/TjJZNdLSexU,69,2023-01-09,2023-01-09 21:01:46
62,AwGsSvOwqd8,https://youtu.be/AwGsSvOwqd8,72,2023-01-09,2023-01-09 21:01:46
63,4jVazlBDJtg,https://youtu.be/4jVazlBDJtg,75,2023-01-09,2023-01-09 21:01:46
64,PzngfNrQXpk,https://youtu.be/PzngfNrQXpk,76,2023-01-09,2023-01-09 21:01:46
65,7IKab3HcfFk,https://youtu.be/7IKab3HcfFk,78,2023-01-09,2023-01-09 21:01:46
66,KyFmEJYZ-tU,https://youtu.be/KyFmEJYZ-tU,80,2023-01-09,2023-01-09 21:01:46
67,SEdAFDl_2g4,https://youtu.be/SEdAFDl_2g4,82,2023-01-09,2023-01-09 21:01:46
68,w6eqbCLinB4,https://youtu.be/w6eqbCLinB4,83,2023-01-09,2023-01-09 21:01:46
69,EYB7NOSY-hI,https://youtu.be/EYB7NOSY-hI,85,2023-01-09,2023-01-09 21:01:46
70,sZPmrnAiPd8,https://youtu.be/sZPmrnAiPd8,86,2023-01-09,2023-01-09 21:01:46
71,aEnLP0hif-0,https://youtu.be/aEnLP0hif-0,88,2023-01-09,2023-01-09 21:01:46
72,kEnh_5z4I7w,https://youtu.be/kEnh_5z4I7w,89,2023-01-09,2023-01-09 21:01:46
73,6LmO6rmDW08,https://youtu.be/6LmO6rmDW08,90,2023-01-09,2023-01-09 21:01:46
74,nNh26gSbSB8,https://youtu.be/nNh26gSbSB8,91,2023-01-09,2023-01-09 21:01:46
75,2bduqeTmJHI,https://youtu.be/2bduqeTmJHI,93,2023-01-09,2023-01-09 21:01:46
76,10F9lovnyW0,https://youtu.be/10F9lovnyW0,94,2023-01-09,2023-01-09 21:01:46
77,ExxkvCSHKdc,https://youtu.be/ExxkvCSHKdc,97,2023-01-09,2023-01-09 21:01:46
0,5WfTEZJnv_8,https://youtu.be/5WfTEZJnv_8,1,2023-01-10,2023-01-10 19:31:31
1,5Co18HcyqHk,https://youtu.be/5Co18HcyqHk,2,2023-01-10,2023-01-10 19:31:31
2,T1JuxPekGMk,https://youtu.be/T1JuxPekGMk,3,2023-01-10,2023-01-10 19:31:31
3,JbInPJ_uKoE,https://youtu.be/JbInPJ_uKoE,4,2023-01-10,2023-01-10 19:31:31
4,_CH6ro6Yj94,https://youtu.be/_CH6ro6Yj94,5,2023-01-10,2023-01-10 19:31:31
5,pjs7fk2k6zM,https://youtu.be/pjs7fk2k6zM,6,2023-01-10,2023-01-10 19:31:31
6,pazMaov2uNQ,https://youtu.be/pazMaov2uNQ,7,2023-01-10,2023-01-10 19:31:31
7,2u6dxJykCFk,https://youtu.be/2u6dxJykCFk,8,2023-01-10,2023-01-10 19:31:31
8,cJT5d5Ue3ao,https://youtu.be/cJT5d5Ue3ao,9,2023-01-10,2023-01-10 19:31:31
9,fzMdskJ-4qk,https://youtu.be/fzMdskJ-4qk,10,2023-01-10,2023-01-10 19:31:31
10,Z2c8XS7ku34,https://youtu.be/Z2c8XS7ku34,11,2023-01-10,2023-01-10 19:31:31
11,csubk46La_M,https://youtu.be/csubk46La_M,12,2023-01-10,2023-01-10 19:31:31
12,UXwB0HqZDXg,https://youtu.be/UXwB0HqZDXg,13,2023-01-10,2023-01-10 19:31:31
13,Q457D4OWlEE,https://youtu.be/Q457D4OWlEE,14,2023-01-10,2023-01-10 19:31:31
